Natural,GEMORNA,CAI-optimized,LinearDesign (lambda=1),Random
-0.340579710144928,-0.469565202648513,-0.303864741670913,-0.689371965933536,-0.280676321131019
-0.296371875166082,-0.424489788998281,-0.357142857142857,-0.630839029947916,-0.28072563050285
-0.284126988163701,-0.215873011836299,-0.330687830687831,-0.669312169312169,-0.265608469645182
-0.280196066463694,-0.399803909600949,-0.34843136656518,-0.630196066463694,-0.241176470588235
-0.220238095238095,-0.319444444444445,-0.306349194239056,-0.54047617836604,-0.169047612992544
-0.337096778295371,-0.406182812106223,-0.379838717881067,-0.713978511030954,-0.269892477220102
-0.376923072032439,-0.474999990218725,-0.42948717948718,-0.805769211206679,-0.307051291832557
-0.454761888615037,-0.502380936234085,-0.492592584519159,-0.767195767195767,-0.330952376915664
-0.463838396168717,-0.553939418600063,-0.479191913026751,-0.803434368095012,-0.383636351306028
-0.342397656357079,-0.421637417977316,-0.452923958761649,-0.690935681437886,-0.324561403508772
-0.361538467557706,-0.400000006019245,-0.379881668843225,-0.643589719512758,-0.284220919336322
-0.280577431826451,-0.396850385690924,-0.360892388451444,-0.600787385555076,-0.281364821386462
-0.286706349206349,-0.457936513991581,-0.39821427965921,-0.687301575191436,-0.327976196531264
-0.259583330154419,-0.412916660308838,-0.327083333333333,-0.65791664123535,-0.269583320617675
-0.304444449288504,-0.323492068336121,-0.320317465161517,-0.594285704597594,-0.235238090394035
-0.323514735076973,-0.353968267808424,-0.321768693642821,-0.61768706098976,-0.272789122566342
-0.278512392490691,-0.403030311437347,-0.347382915906669,-0.596143233874612,-0.270247929680774
-0.445755699900118,-0.465631457342617,-0.425258786535164,-0.76853004597729,-0.313250523916681
-0.387793420066296,-0.408920180629676,-0.375586854460094,-0.726995333819322,-0.333333333333333
-0.315384615384615,-0.486153861803886,-0.432307707957732,-0.687179487179487,-0.344615368965344
-0.34705883017812,-0.455991292051758,-0.391721139546312,-0.646187377131841,-0.272549016283488
-0.209459459459459,-0.398648648648649,-0.347297290423968,-0.675675675675676,-0.265090083216761
-0.196666675143772,-0.372777769300672,-0.299166658189561,-0.559444427490233,-0.247777769300673
-0.397027600849257,-0.469639059338093,-0.45902334808544,-0.816985112086981,-0.354140133867849
-0.361999994913737,-0.448999989827473,-0.404333343505857,-0.702999979654947,-0.306999994913737
-0.334623669039817,-0.454838709677419,-0.4202150406376,-0.774838683425738,-0.302150537634409
-0.379738552118438,-0.467320261437908,-0.418954238392948,-0.685294107673994,-0.284313725490196
-0.350256425906449,-0.450769238594249,-0.407692307692308,-0.783846185146233,-0.263076919164413
-0.341095876475991,-0.436073059360731,-0.391780835852775,-0.681278524877817,-0.31598172122485
-0.169696972999738,-0.148051951354716,-0.259307365912896,-0.461904748693688,-0.187878794484324
-0.201374565203165,-0.324295542084474,-0.333333333333333,-0.650515474404663,-0.258075596131
-0.228019327357195,-0.341062794560971,-0.316908205188991,-0.604830903131604,-0.222222222222222
-0.255185190836589,-0.434444455747248,-0.369259247956452,-0.697407418710211,-0.287037037037037
-0.368650799705867,-0.422619047619048,-0.400000012110149,-0.726190476190476,-0.283333339388407
-0.306148862375796,-0.413592242885945,-0.345954697494751,-0.719741080571146,-0.268284794582132
-0.319298245614035,-0.484912269993832,-0.420350887900902,-0.740350877192982,-0.341052620871025
-0.297385620915033,-0.467320261437908,-0.369281045751634,-0.760130738900373,-0.299346400242226
-0.283333340206662,-0.361711725458368,-0.335135142008464,-0.692792806539446,-0.265315322188644
-0.224999990218724,-0.0916666678893256,-0.271153841263208,-0.507051272270007,-0.167307694753011
-0.223224035377711,-0.390437141793672,-0.353278696862724,-0.66994534685312,-0.246448079093558
-0.254133341471354,-0.403733317057291,-0.380800008138019,-0.641333333333333,-0.301333333333333
-0.335555564032661,-0.513888888888889,-0.523888905843099,-0.828888871934678,-0.318888897365994
-0.390151515151515,-0.455681829741504,-0.392045454545455,-0.734848484848485,-0.334469708529386
-0.358974358974359,-0.449002866391781,-0.406837615532071,-0.669230751841835,-0.294017085322627
-0.35024154589372,-0.485990330792855,-0.410628019323672,-0.738647313509585,-0.321739123063386
-0.264309764309764,-0.412121217258849,-0.371043760768492,-0.708754208754209,-0.272727272727273
-0.531129484991066,-0.531404941863592,-0.489256215161198,-0.773553685380077,-0.376859512539275
-0.268922313412925,-0.386466157765018,-0.339348355630286,-0.592481187710486,-0.268421048807321
-0.213605439581838,-0.343877545830344,-0.323469382565038,-0.58367349014801,-0.238435368959596
-0.391184573002755,-0.425895333618499,-0.373002738006843,-0.718732765555052,-0.301928370452124
-0.198559670781893,-0.358024691358025,-0.33641975308642,-0.590329205548321,-0.231275723304276
-0.362962954889529,-0.405555563628987,-0.326455030491741,-0.633333317186466,-0.310052901979476
-0.244710575796649,-0.390818369364784,-0.332934137827858,-0.603393189207521,-0.262874245405673
-0.412254894480986,-0.5,-0.381372563979205,-0.785294102687461,-0.370588227814319
-0.175991282743566,-0.140740737416386,-0.306318096086089,-0.545098032566976,-0.23202614379085
-0.429710130184744,-0.544202905922118,-0.471256053390133,-0.808454135765775,-0.349999985257208
-0.200995032467059,-0.348756211314035,-0.30398009191105,-0.495522380468264,-0.249253723751846
-0.251327424626083,-0.200000009002235,-0.334218298087779,-0.663716814159292,-0.288200580968266
-0.310975609756098,-0.409349581090415,-0.399796741764719,-0.657520325203252,-0.312195134356738
-0.401639344262295,-0.550273207367443,-0.439617469662525,-0.81338801149462,-0.341803274519456
-0.416666666666667,-0.508771929824561,-0.484210533008237,-0.817105276542794,-0.37280701754386
-0.220934953146833,-0.355081294610248,-0.302235766154963,-0.512398386389258,-0.210975615958856
-0.189655172413793,-0.347126445551028,-0.288505751511146,-0.484482776159528,-0.157471262175461
-0.318225412345904,-0.420623486562312,-0.37553958298205,-0.597841733937067,-0.259472414743986
-0.300430100963961,-0.416559133222026,-0.403225806451613,-0.671827943863406,-0.281935496996807
-0.244224422442244,-0.336633663366337,-0.335643554284627,-0.598019791908389,-0.256105605525152
-0.330030034612246,-0.47807806891364,-0.380180175597961,-0.714714714714715,-0.298498503080717
-0.171193409358523,-0.33497943014765,-0.333333333333333,-0.576131687242798,-0.203292187349296
-0.387755102040816,-0.457823115411528,-0.435600920869649,-0.733786861912733,-0.309070301704664
-0.263025214358204,-0.436974789915966,-0.401960784313725,-0.728291316526611,-0.274509803921569
-0.363076938726962,-0.261538461538462,-0.416923092573115,-0.733589759239782,-0.291025641025641
-0.159203980099502,-0.0910447723236841,-0.278109460327756,-0.510447753602592,-0.172139295891149
-0.460303011807527,-0.516969715465197,-0.417272718024976,-0.790909090909091,-0.359696960449218
-0.309977317342952,-0.331292530846973,-0.364172349441077,-0.659410403158658,-0.296145138556723
-0.320987654320988,-0.453497929828156,-0.438888895168224,-0.705555542996881,-0.308024685078687
-0.375963725740946,-0.406575970638905,-0.372335593986943,-0.742403614277742,-0.311111104191025
-0.325419656950221,-0.409112724468861,-0.343884877449602,-0.673621088480777,-0.241007194244604
-0.221064814814815,-0.344444451508697,-0.334722236350729,-0.549074067009819,-0.239351855383977
-0.300673410948679,-0.383838383838384,-0.375757570619936,-0.654545433994896,-0.306734001596367
-0.5025396922278,-0.499682520306298,-0.450158739846848,-0.864444405691962,-0.368253968253968
-0.32994790871938,-0.32421875,-0.325000007947284,-0.622135400772094,-0.258072912693024
-0.304214565233253,-0.289655166567514,-0.290804603547429,-0.660536375082314,-0.242528732709044
-0.320306507563682,-0.220689649326134,-0.34022989675003,-0.689655172413793,-0.271264379508651
-0.245658254756981,-0.344817922896697,-0.329411760431711,-0.57030814034598,-0.246498599439776
-0.242148587023876,-0.341164646378482,-0.322690756924181,-0.603212839149566,-0.236546190866982
-0.447008540487697,-0.503846160367002,-0.469871781830094,-0.867948744032118,-0.360470078949235
-0.436895666534967,-0.554961847591641,-0.461577592611919,-0.796183190576295,-0.383715020487931
-0.326153838328826,-0.399487187312197,-0.370769246419269,-0.718461569761618,-0.3020512898763
-0.269576723613434,-0.362169296022444,-0.331481489554913,-0.581216923143497,-0.260846556809844
-0.29122807686789,-0.39736841436018,-0.388596484535618,-0.639473697595429,-0.253508768583598
-0.193233078882509,-0.320300759528213,-0.313784453504366,-0.55087720063097,-0.248370923494038
-0.278585846255523,-0.419393951724273,-0.399191931522253,-0.648686881017202,-0.280808080808081
-0.304477615736017,-0.374129338050956,-0.322388074884367,-0.619900489921,-0.242288561009649
-0.23354978685255,-0.332683976078446,-0.313203456597926,-0.593722917300797,-0.250216446913682
-0.253387533875339,-0.439295409494621,-0.385636864638908,-0.621409222362485,-0.259620604476308
-0.279487183044005,-0.381818188931834,-0.327505827505828,-0.595104902218548,-0.241491837935014
-0.261324792845635,-0.4008547138964,-0.391666673187515,-0.657905969864282,-0.282264970306656
-0.283823536891561,-0.462499992520201,-0.437009811401365,-0.718382367900772,-0.327450995351752
-0.249400479616307,-0.286091134416684,-0.306714631956542,-0.565707419416029,-0.245323748325556
-0.228444451226127,-0.367111104329427,-0.350222235785589,-0.653777804904513,-0.254666663275824
-0.388218408343434,-0.515229893826888,-0.431034482758621,-0.855747091359103,-0.331609199787006
-0.338333341810436,-0.373333316379122,-0.366388871934678,-0.633333333333333,-0.25722221798367
-0.326126121543907,-0.378378378378378,-0.356756765921192,-0.709909891581033,-0.294594590012376
-0.297652589323375,-0.345070422535211,-0.313145525578601,-0.601408479359225,-0.219718306277279
-0.370588240280647,-0.344117657031886,-0.318300658581304,-0.688562081530203,-0.295751633986928
-0.380327860514322,-0.560382530337473,-0.44672131147541,-0.921857906820994,-0.368852459016393
-0.267567562985349,-0.46576578409464,-0.443543534379105,-0.773873910531625,-0.278678687843117
-0.188304098028885,-0.159064331947014,-0.346198834870991,-0.608187134502924,-0.196491219146906
-0.246621621621622,-0.386711704838383,-0.337387394260714,-0.554729736603056,-0.249324317450996
-0.338383838383838,-0.462626242075704,-0.41346802374329,-0.746127966678502,-0.346127956403222
-0.238050304868686,-0.294025157232704,-0.311006294106537,-0.576729540554981,-0.257861635220126
-0.308010328031633,-0.409043935534256,-0.378552971576227,-0.616279069767442,-0.272868213111424
-0.217073176934467,-0.154471544715447,-0.251219509093742,-0.499593502137715,-0.160162607828776
-0.271111106872559,-0.347777769300672,-0.35250000423855,-0.600833341810436,-0.250833341810438
-0.257181575950891,-0.310569101555883,-0.24986449037464,-0.543902430754043,-0.242818424049109
-0.312938589798776,-0.194298242267809,-0.341008771929825,-0.631798258998936,-0.29583331994843
-0.45344354298489,-0.50798896390216,-0.460330595326488,-0.768319542414556,-0.367217639261039
-0.377111104329427,-0.501999986436631,-0.429333326551649,-0.704444444444444,-0.302222222222222
-0.41450979195389,-0.447254913928461,-0.423529411764706,-0.77156862745098,-0.369803933536304
-0.258888888888889,-0.370666673448349,-0.353555569118922,-0.608444417317707,-0.267333340115016
-0.292619051252091,-0.19023809887114,-0.376666659400576,-0.652142842610676,-0.259047626313707
-0.488282822117661,-0.592323256983901,-0.471919204249525,-0.909898977568655,-0.392525258690418
-0.133333327618431,-0.248314618171378,-0.212359553419249,-0.485393281286573,-0.172359552276268
-0.42828948037666,-0.456140350877193,-0.412500013384901,-0.755701767770866,-0.355043846264219
-0.23113773064223,-0.344311377245509,-0.317165656480008,-0.597604778236495,-0.243712571804633
-0.375132283205706,-0.410317476464325,-0.349206349206349,-0.677248677248677,-0.346825412972262
-0.379616314272799,-0.401438834284134,-0.380095923261391,-0.719424460431655,-0.292086338253614
-0.365170927129239,-0.383547008547009,-0.364957271478113,-0.69188031579694,-0.258760680500259
-0.259770126635087,-0.199233716475096,-0.350574712643678,-0.609578567446418,-0.256321844926739
-0.258457715238503,-0.399004959941503,-0.37661690024001,-0.667910447761194,-0.249004971328659
-0.210294125126857,-0.304411757226083,-0.293627458460191,-0.528921576107245,-0.22107842389275
-0.294400004069008,-0.349866658528645,-0.342933349609373,-0.628266682942707,-0.243199991861979
-0.342559519268217,-0.456547600882393,-0.389880952380952,-0.758928571428572,-0.323511895679292
-0.347389558232932,-0.411244986047703,-0.387951801100888,-0.662650602409639,-0.257831313045149
-0.172131147540984,-0.311475409836066,-0.277595624246232,-0.561748650556049,-0.195081971382183
-0.269135808748471,-0.182716055662053,-0.339506172839506,-0.620164596494823,-0.261316872427984
-0.353246746641217,-0.466666679877736,-0.345021631810572,-0.686147186147186,-0.258874455571691
-0.307033643810024,-0.491437299535908,-0.480733935621535,-0.7336391250657,-0.309785942054303
-0.196174871726114,-0.156830605261964,-0.264480882655076,-0.569945371867527,-0.213114754098361
-0.361812307610864,-0.443689340140825,-0.427508110367362,-0.706148857437676,-0.256634314083359
-0.253005460311806,-0.410382505323066,-0.347814215988407,-0.589344253956945,-0.239617478000661
-0.26044443766276,-0.368444451226127,-0.347333340115016,-0.585777791341145,-0.262222222222222
-0.280149824163887,-0.415355810958345,-0.388389501678809,-0.65205994795324,-0.240823981467258
-0.282683995895055,-0.355411248805719,-0.305194805194805,-0.547619047619048,-0.180086573481043
-0.338187702265372,-0.42621358235677,-0.377993537384327,-0.657281573150534,-0.267637530576835
-0.355813965316891,-0.20813953784085,-0.320542623830396,-0.652325593223864,-0.31046511036481
-0.234603179447235,-0.30984126499721,-0.311746022057911,-0.549523828900048,-0.217460317460317
-0.183098591549296,-0.303051657519988,-0.281455402642906,-0.532159617249394,-0.210798129229478
-0.344748858447489,-0.436301383797979,-0.363470312667219,-0.686073059360731,-0.276484014781098
-0.333918119731702,-0.349707597877547,-0.281871349490874,-0.589473702057059,-0.30584794875474
-0.360740755811148,-0.423703718774111,-0.372098757896894,-0.712839536313657,-0.298271612473474
-0.229901968264112,-0.312009811401365,-0.276225482716279,-0.558578416412951,-0.235294117647059
-0.3537254782284,-0.361568615483302,-0.299215698242187,-0.588235294117647,-0.245490190094592
-0.398817959688515,-0.500236421048499,-0.431678501426749,-0.728132387706856,-0.298581567498244
-0.261559147988596,-0.358064507925382,-0.328494615452263,-0.624462373795046,-0.259677415253014
-0.292982456140351,-0.348421063339501,-0.318245603327165,-0.615438575075383,-0.240701749032004
-0.279104470020503,-0.325870646766169,-0.313930340667269,-0.641044806485152,-0.285323375493139
-0.256646216768916,-0.367484656335873,-0.338650319230092,-0.650511259925389,-0.301840503279172
-0.28034187382103,-0.341452997973842,-0.346581190060347,-0.596581222664594,-0.273076929597773
-0.321935477308047,-0.347311827956989,-0.349032264627434,-0.638709677419355,-0.265161296885499
-0.311352642262039,-0.396859910753036,-0.352898565467428,-0.675603894219882,-0.283502422093193
-0.418809509277343,-0.431428564162481,-0.422857157389321,-0.704047648111979,-0.323809523809524
-0.249876535674672,-0.34320987654321,-0.371358009620948,-0.619506157769096,-0.264691350489486
-0.316346144064879,-0.407371789981157,-0.360256415147045,-0.692628224690753,-0.28717948228885
-0.250210967244981,-0.313502122581257,-0.298734190091805,-0.566244712861781,-0.226582281700166
-0.345238095238095,-0.388095244700773,-0.375974019368489,-0.638528138528139,-0.247619050921814
-0.272666676839193,-0.351000010172523,-0.323666661580404,-0.583333333333333,-0.268333333333333
-0.326666653540826,-0.401290335706484,-0.356989247311828,-0.652258038264447,-0.26236559139785
-0.340740753299415,-0.425925925925926,-0.415637860082305,-0.704938284163609,-0.256790129736127
-0.337431693989071,-0.418852467354527,-0.426502748916708,-0.700000033352544,-0.319672131147541
-0.245179063360882,-0.334159788021369,-0.338842975206612,-0.663360889949744,-0.242424242424242
-0.36036036036036,-0.451801815548455,-0.362162169035491,-0.722522495029207,-0.291441427694784
-0.392886185064547,-0.519715440951711,-0.467276410358707,-0.834552857933974,-0.384146341463415
-0.325252520114886,-0.406397296122027,-0.39360269874033,-0.681144791420057,-0.298989909265178
-0.348861283643892,-0.386335416363385,-0.36728777204241,-0.676397540801306,-0.308902685193048
-0.196103892801128,-0.377489164278104,-0.364069257463728,-0.582251082251082,-0.225974029276794
-0.383333343306395,-0.467647078769657,-0.404575173371755,-0.776470608181422,-0.272549024594376
-0.266949152542373,-0.374858748441362,-0.322598861435712,-0.63135593220339,-0.250847466247903
-0.313382002559019,-0.36958635984546,-0.326520673840005,-0.7257907245571,-0.289781018185209
-0.245833333333333,-0.33770834604899,-0.311458333333333,-0.621041679382323,-0.25583333969116
-0.183045979203849,-0.219252882332637,-0.235632183908046,-0.543103448275862,-0.24683908484448
-0.325362329897673,-0.348188400268555,-0.335507240848265,-0.62608696757883,-0.285144916479138
-0.263841812219997,-0.375423711571989,-0.361016957773325,-0.668926562293099,-0.250847466247903
-0.321212117008598,-0.413223140495868,-0.411570231119791,-0.741322330863678,-0.314876041464895
-0.263596484535618,-0.173245614035088,-0.295394730149654,-0.566885964912281,-0.224561406854996
-0.22680412371134,-0.143642609062064,-0.235395189003436,-0.545017203104863,-0.205154641797043
-0.25884058855582,-0.399420298700745,-0.331304356671759,-0.646376811594203,-0.251304338980412
-0.471140953251711,-0.580984367353537,-0.430201349109076,-0.863758402916141,-0.404474279757846
-0.386363636363636,-0.421212134423193,-0.412337662337662,-0.656060619271678,-0.257792204489439
-0.344063919973155,-0.393150677964023,-0.349315068493151,-0.671232876712329,-0.330365289836169
-0.330656919456165,-0.399999985149596,-0.39464719452127,-0.69318733308147,-0.294647198233871
-0.276510063700494,-0.376733767106228,-0.374496630640904,-0.592617436010031,-0.25771811397817
-0.290643279315435,-0.363157885813573,-0.296491232531809,-0.590643274853801,-0.273099419666312
-0.444212948834454,-0.488194430315935,-0.463425918861671,-0.765509287516275,-0.343981495609988
-0.357017539398015,-0.38099416097005,-0.352046788087363,-0.716959055404216,-0.246491236993444
-0.188996768692165,-0.403559860673922,-0.35080906642679,-0.618446621694223,-0.213915852667059
-0.338818578277458,-0.423839649570641,-0.404641356649276,-0.696835417284743,-0.281645569620253
-0.31265059628161,-0.388353401398562,-0.354016070385054,-0.614257015856394,-0.311847395686259
-0.319461704040905,-0.377432718533658,-0.321325045441495,-0.632712227957588,-0.276190463553797
-0.328828828828829,-0.370945939072617,-0.346396403269723,-0.657432418685775,-0.265765765765766
-0.368148153799552,-0.40407406842267,-0.402592581289785,-0.661481504087093,-0.300740729437934
-0.239644970414201,-0.317159769332854,-0.295069045569063,-0.729980288172614,-0.278698230871316
-0.290099014936894,-0.380858090844482,-0.357095699499149,-0.631023092238423,-0.281518161886989
-0.373789165094707,-0.433903142597598,-0.405697988309071,-0.713960131349046,-0.319658110963652
-0.287536223038383,-0.386086947676064,-0.388985498400701,-0.631014483907948,-0.34115941144418
-0.35948717166216,-0.408717933067908,-0.407179495004507,-0.635384623209631,-0.246666658841646
-0.278270029317477,-0.435443025098068,-0.376160343991049,-0.697679350647745,-0.297046419940416
-0.480801674887097,-0.503797474792736,-0.486708854321186,-0.80569618965503,-0.360337559180922
-0.292105256465443,-0.36250000669245,-0.340789460299307,-0.682236855490164,-0.283771916439658
-0.291428581116691,-0.167619045197017,-0.318730163574216,-0.590793670169889,-0.291428581116691
-0.255952380952381,-0.365873003762865,-0.319047625102694,-0.534523797413659,-0.246825399852934
-0.283161517271062,-0.400000005243567,-0.336769759450172,-0.594845381799021,-0.236769764693742
-0.374509811401365,-0.432598039215686,-0.324509788961971,-0.711029426724302,-0.297058816049613
-0.297023818606422,-0.429761886596679,-0.407738095238095,-0.676785696120488,-0.238095238095238
-0.278674960876843,-0.392753616870066,-0.366873699685801,-0.62608694388506,-0.269565211072965
-0.261048677708772,-0.402621722846442,-0.386142316382476,-0.646816467970944,-0.262172284644195
-0.176836153881698,-0.327118652688581,-0.227683611508816,-0.536723163841808,-0.246892659677624
-0.27734375,-0.371614575386047,-0.346093734105427,-0.609375,-0.248437503973643
-0.364728676256283,-0.406976744186047,-0.342635664828988,-0.645348837209302,-0.255813953488372
-0.431547619047619,-0.432936501881433,-0.390476196531264,-0.674801599411736,-0.302579365079365
-0.42585668831228,-0.432087217907296,-0.395950151009723,-0.691588785046729,-0.313707155602
-0.230630634067295,-0.384234247980891,-0.350450464197107,-0.66756755382091,-0.329279272405951
-0.267857142857143,-0.332142845032707,-0.294047612992544,-0.594047606937468,-0.216666660611591
-0.367991163241152,-0.487417225279817,-0.451434878587196,-0.768653448580642,-0.335320074826676
-0.394217692264891,-0.462925190828282,-0.462585034013605,-0.746258482641102,-0.371088430184085
-0.432763515374598,-0.503418794724336,-0.435612518223601,-0.806837641615473,-0.351566955914182
-0.36770026628361,-0.484496124031008,-0.451937968724765,-0.751937984496124,-0.297932824423145
-0.249224818030069,-0.323643410852713,-0.30077518788419,-0.645736457765562,-0.233720927275428
-0.243888897365994,-0.416111119588214,-0.392777760823567,-0.611388905843097,-0.23027778201633
-0.320218570896836,-0.145355193341364,-0.349453556081634,-0.540710365837388,-0.259016401780759
-0.236473433637389,-0.164492749937491,-0.308454098908797,-0.606763277652758,-0.239130434782609
-0.34652278177458,-0.414388496526995,-0.378896882494005,-0.645563578434127,-0.288249393161252
-0.344257707355401,-0.455182072829132,-0.353781521153381,-0.679831924224768,-0.27843137682319
-0.242083326975504,-0.367916679382323,-0.35583333969116,-0.630833307902017,-0.23083333969116
-0.312175636519928,-0.363073840112743,-0.316766460974535,-0.664670658682635,-0.268463073852295
-0.170422531629392,-0.141784041140561,-0.276995305164319,-0.545539891775784,-0.175586861623845
-0.335431221203925,-0.437296051523345,-0.397435897435897,-0.686013957559366,-0.261072261072261
-0.331510424613951,-0.36328125,-0.350260416666667,-0.672395865122477,-0.30651040871938
-0.191094143700054,-0.158015263292929,-0.310941468061685,-0.553944012590947,-0.224681941607526
-0.185028248587571,-0.296045206360896,-0.292372881355932,-0.561581929524737,-0.200282490186099
-0.308176100628931,-0.452830188679245,-0.393710682227176,-0.683018858327805,-0.257861635220126
-0.261728395061728,-0.360000007535202,-0.345432083695022,-0.658024691358025,-0.252345671477141
-0.232510288065844,-0.375308629416634,-0.3300411397047,-0.635390921384708,-0.167901231428233
-0.405077262693157,-0.459823406295269,-0.370419432785336,-0.728918349242894,-0.306843267108168
-0.270614038433945,-0.365789480376662,-0.296052631578947,-0.575438583106325,-0.224999996653774
-0.363636363636364,-0.477777770071319,-0.39090909861555,-0.777777777777778,-0.286868683015457
-0.279797987504437,-0.344191926898376,-0.336363628657177,-0.681060636886442,-0.276515151515152
-0.272677603966551,-0.318032791054312,-0.312021849585361,-0.642622942481536,-0.279508205059445
-0.269291334577745,-0.364566913114131,-0.381364837406186,-0.633333341343194,-0.244356951375646
-0.323148162276655,-0.307175918861671,-0.287499992935745,-0.605555569684063,-0.246527777777778
-0.46177370030581,-0.545871559633028,-0.436391427976275,-0.772782865285144,-0.326911319651003
-0.241919199625651,-0.409595951889501,-0.315151522857974,-0.649999984587081,-0.273737377590603
-0.19247312101412,-0.310394259763875,-0.326523292021939,-0.562007179396978,-0.220430107526882
-0.314285722359146,-0.384656068509217,-0.378306878306878,-0.622486780560204,-0.27619048022719
-0.357217863788753,-0.365616805910123,-0.327034116729976,-0.590551181102362,-0.245669287333651
-0.36826484715013,-0.40296803652968,-0.421689490749411,-0.718721433317279,-0.326940632301922
-0.36099290058686,-0.417494104263629,-0.356973995271868,-0.67966903073286,-0.315839257927931
-0.321111099808304,-0.492962985568574,-0.398888877586082,-0.677407384801793,-0.289629618326823
-0.244540225500348,-0.141954027373215,-0.375,-0.652298850574713,-0.288505751511144
-0.305333319769965,-0.378444451226127,-0.3313333468967,-0.616666666666667,-0.302444458007811
-0.295555559794106,-0.369999991522894,-0.339444435967339,-0.595555538601345,-0.254166666666667
-0.337280708446836,-0.456359662507708,-0.386403502079478,-0.706798218844228,-0.325877206367357
-0.26296296699968,-0.339682523535672,-0.326719576719577,-0.590211656358505,-0.249735453772166
-0.239583333333333,-0.436458349227905,-0.3828125,-0.697916666666667,-0.334895849227905
-0.317249431476725,-0.387878773651478,-0.313053620167266,-0.60955710955711,-0.277319350164809
-0.344768849022487,-0.413381980283416,-0.405352812903929,-0.695863746958637,-0.299756683572365
-0.26338027452639,-0.377230039784606,-0.348826305407312,-0.583802809737657,-0.267840372004979
-0.34251208466608,-0.407970999749961,-0.359661821006,-0.648309164001169,-0.2780193199858
-0.33701298040745,-0.420129883340942,-0.397402610613669,-0.710173173384232,-0.302380945775416
-0.265199161425577,-0.380503144654088,-0.332704396117908,-0.632285128099612,-0.259119493656438
-0.309459445712802,-0.442567567567568,-0.380855869602511,-0.667342314849027,-0.305855862729182
-0.235211260441883,-0.370187786263479,-0.32887325376412,-0.607511708434197,-0.225821589080381
-0.322807010851408,-0.361403515464381,-0.376315802858587,-0.692543832879316,-0.281578933983518
-0.361979166666667,-0.46666665871938,-0.479166666666667,-0.739583333333333,-0.326822916666667
-0.350248763810341,-0.475373149511231,-0.392288549622493,-0.683830830588269,-0.272388059701493
-0.32719836400818,-0.384662589168742,-0.371574635885975,-0.642740261335313,-0.264212672695791
-0.24277778201633,-0.508333333333333,-0.383333333333333,-0.722500016954208,-0.280277782016328
-0.40541311410757,-0.531908823214365,-0.50398858659967,-0.905697988309071,-0.312250707903479
-0.225576516717235,-0.353249475890985,-0.332285115303983,-0.60607967736586,-0.233333339731147
-0.309259273387768,-0.25462962962963,-0.335185192249439,-0.725925940054434,-0.227777781309905
-0.160884351146464,-0.29421768707483,-0.259183663089259,-0.477550999647905,-0.165986391962791
-0.304071246819338,-0.393129770992366,-0.338931289944636,-0.60229006857059,-0.222900759476135
-0.295289855072464,-0.435144922007685,-0.390942034514051,-0.678623199462888,-0.260869565217391
-0.311475409836066,-0.372131139202847,-0.362021857923497,-0.600819655454874,-0.251748632212154
-0.391228079098705,-0.480994152046784,-0.437719289322345,-0.754678380419635,-0.353508776391456
-0.307733337402341,-0.428266682942707,-0.368800008138019,-0.679733317057291,-0.297599995930989
-0.35200803825654,-0.438955835549227,-0.406024090257514,-0.72751001564853,-0.342570293380552
-0.233928566887265,-0.383630934215726,-0.37410713377453,-0.608630952380952,-0.266964276631673
-0.242792799666119,-0.398648648648649,-0.343018024891345,-0.675675675675676,-0.281981975108653
-0.292592602011598,-0.37037037037037,-0.380246904161241,-0.650000018838006,-0.30308641033408
-0.259199991861979,-0.121333333333333,-0.279466674804685,-0.589333333333333,-0.217866658528646
-0.310928970086768,-0.419672147823811,-0.364480857640667,-0.668852467354527,-0.283606565715183
-0.283857429552377,-0.442767289199669,-0.375890991722761,-0.687421370852168,-0.321802935010482
-0.237588652482269,-0.436170212765957,-0.414893617021277,-0.667021298239415,-0.276595744680851
-0.298165137614679,-0.448318061478639,-0.420183467573346,-0.696636094959502,-0.318960253980908
-0.248124996821085,-0.36520833969116,-0.31875,-0.56895834604899,-0.2125
-0.304266662597656,-0.376,-0.348800008138019,-0.670666666666667,-0.242933329264323
-0.324061816891296,-0.377924938075589,-0.36688741048177,-0.676158913450261,-0.278587189731219
-0.210416657584054,-0.370535714285714,-0.358928566887265,-0.596428553263345,-0.21964286622547
-0.210774405636771,-0.31077442104969,-0.320538710263441,-0.529629639904906,-0.185521880384246
-0.251948055250818,-0.393939393939394,-0.365151508545978,-0.685281398492457,-0.268181821484584
-0.311278187840206,-0.318796984832687,-0.37218045112782,-0.704260651629073,-0.297243103945165
-0.375925925925926,-0.462962962962963,-0.385925914623119,-0.722962951660156,-0.282962968614366
-0.20625,-0.4,-0.320416673024495,-0.659583346048987,-0.25
-0.330416679382324,-0.381666660308838,-0.338750012715658,-0.577083333333333,-0.279583326975505
-0.115681821649725,-0.086363633473714,-0.318939382379705,-0.555681806622129,-0.241666663776744
-0.115681821649725,-0.086363633473714,-0.306060617620295,-0.555681806622129,-0.165530305920225
-0.297163131389212,-0.397517725085535,-0.373049634568234,-0.648226961176443,-0.290070932807652
-0.229262082631351,-0.351653936255069,-0.323918582828898,-0.572773552426247,-0.219083965583005
-0.224936390651091,-0.346310448100547,-0.292111967052817,-0.569720086250595,-0.230025449175264
-0.343124993642171,-0.424791653951008,-0.378750006357827,-0.685208320617675,-0.311041673024494
